Date,Date,Open,High,Low,Close
2013-01-04,2013-01-04 19:16:00,1466.47,1466.47,1466.47,1466.47
2013-01-07,2013-01-07 19:16:00,1461.89,1461.89,1461.89,1461.89
2013-01-08,2013-01-08 19:16:00,1457.15,1457.15,1457.15,1457.15
2013-01-09,2013-01-09 19:16:00,1461.02,1461.02,1461.02,1461.02
2013-01-10,2013-01-10 19:16:00,1472.12,1472.12,1472.12,1472.12
2013-01-11,2013-01-11 19:16:00,1472.05,1472.05,1472.05,1472.05
2013-01-14,2013-01-14 20:56:00,1470.68,1470.68,1470.68,1470.68
2013-01-15,2013-01-15 19:16:00,1472.34,1472.34,1472.34,1472.34
2013-01-16,2013-01-16 19:16:00,1472.63,1472.63,1472.63,1472.63
2013-01-17,2013-01-17 19:16:00,1480.94,1480.94,1480.94,1480.94
2013-01-18,2013-01-18 19:16:00,1485.98,1485.98,1485.98,1485.98
2013-01-21,2013-01-21 19:16:00,1485.98,1485.98,1485.98,1485.98
2013-01-22,2013-01-22 19:16:00,1492.56,1492.56,1492.56,1492.56
2013-01-23,2013-01-23 19:16:00,1494.81,1494.81,1494.81,1494.81
2013-01-24,2013-01-24 19:16:00,1494.82,1494.82,1494.82,1494.82
2013-01-25,2013-01-25 19:16:00,1502.96,1502.96,1502.96,1502.96
2013-01-28,2013-01-28 19:16:00,1500.18,1500.18,1500.18,1500.18
2013-01-29,2013-01-29 19:16:00,1507.84,1507.84,1507.84,1507.84
2013-01-30,2013-01-30 19:17:00,1501.96,1501.96,1501.96,1501.96
2013-01-31,2013-01-31 19:16:00,1498.11,1498.11,1498.11,1498.11
2013-02-01,2013-02-01 19:16:00,1513.17,1513.17,1513.17,1513.17
2013-02-04,2013-02-04 19:16:00,1495.71,1495.71,1495.71,1495.71
2013-02-05,2013-02-05 19:16:00,1511.29,1511.29,1511.29,1511.29
2013-02-06,2013-02-06 19:16:00,1512.12,1512.12,1512.12,1512.12
2013-02-07,2013-02-07 19:16:00,1509.39,1509.39,1509.39,1509.39
2013-02-08,2013-02-08 19:16:00,1517.93,1517.93,1517.93,1517.93
2013-02-11,2013-02-11 19:16:00,1517.01,1517.01,1517.01,1517.01
2013-02-12,2013-02-12 19:16:00,1519.43,1519.43,1519.43,1519.43
2013-02-13,2013-02-13 19:16:00,1520.33,1520.33,1520.33,1520.33
2013-02-14,2013-02-14 19:16:00,1521.38,1521.38,1521.38,1521.38
2013-02-15,2013-02-15 19:16:00,1519.79,1519.79,1519.79,1519.79
2013-02-18,2013-02-18 19:16:00,1519.79,1519.79,1519.79,1519.79
2013-02-19,2013-02-19 19:16:00,1530.94,1530.94,1530.94,1530.94
2013-02-20,2013-02-20 19:16:00,1511.95,1511.95,1511.95,1511.95
2013-02-21,2013-02-21 19:16:00,1502.42,1502.42,1502.42,1502.42
2013-02-22,2013-02-22 19:16:00,1515.6,1515.6,1515.6,1515.6
2013-02-25,2013-02-25 19:16:00,1487.85,1487.85,1487.85,1487.85
2013-02-26,2013-02-26 19:16:00,1496.94,1496.94,1496.94,1496.94
2013-02-27,2013-02-27 19:16:00,1515.99,1515.99,1515.99,1515.99
2013-02-28,2013-02-28 19:16:00,1514.68,1514.68,1514.68,1514.68
2013-03-01,2013-03-01 19:16:00,1518.2,1518.2,1518.2,1518.2
2013-03-04,2013-03-04 19:17:00,1525.2,1525.2,1525.2,1525.2
2013-03-05,2013-03-05 19:16:00,1539.79,1539.79,1539.79,1539.79
2013-03-06,2013-03-06 19:16:00,1541.46,1541.46,1541.46,1541.46
2013-03-07,2013-03-07 19:16:00,1544.26,1544.26,1544.26,1544.26
2013-03-08,2013-03-08 19:16:00,1551.18,1551.18,1551.18,1551.18
2013-03-11,2013-03-11 19:16:00,1556.22,1556.22,1556.22,1556.22
2013-03-12,2013-03-12 19:16:00,1552.48,1552.48,1552.48,1552.48
2013-03-13,2013-03-13 19:16:00,1554.52,1554.52,1554.52,1554.52
2013-03-14,2013-03-14 19:16:00,1563.23,1563.23,1563.23,1563.23
2013-03-15,2013-03-15 19:16:00,1560.7,1560.7,1560.7,1560.7
2013-03-18,2013-03-18 19:16:00,1552.1,1552.1,1552.1,1552.1
2013-03-19,2013-03-19 19:16:00,1548.34,1548.34,1548.34,1548.34
2013-03-20,2013-03-20 19:16:00,1558.71,1558.71,1558.71,1558.71
2013-03-21,2013-03-21 19:16:00,1545.8,1545.8,1545.8,1545.8
2013-03-22,2013-03-22 19:16:00,1556.89,1556.89,1556.89,1556.89
2013-03-25,2013-03-25 19:16:00,1551.69,1551.69,1551.69,1551.69
2013-03-26,2013-03-26 19:16:00,1563.77,1563.77,1563.77,1563.77
2013-03-27,2013-03-27 19:16:00,1562.85,1562.85,1562.85,1562.85
2013-03-28,2013-03-28 19:16:00,1569.19,1569.19,1569.19,1569.19
2013-03-29,2013-03-29 19:16:00,1569.19,1569.19,1569.19,1569.19
2013-04-01,2013-04-01 19:16:00,1562.17,1562.17,1562.17,1562.17
2013-04-02,2013-04-02 19:16:00,1570.25,1570.25,1570.25,1570.25
2013-04-03,2013-04-03 19:16:00,1553.69,1553.69,1553.69,1553.69
2013-04-04,2013-04-04 19:16:00,1559.98,1559.98,1559.98,1559.98
2013-04-05,2013-04-05 19:16:00,1553.28,1553.28,1553.28,1553.28
2013-04-08,2013-04-08 19:16:00,1563.07,1563.07,1563.07,1563.07
2013-04-09,2013-04-09 19:16:00,1568.61,1568.61,1568.61,1568.61
2013-04-10,2013-04-10 19:16:00,1587.73,1587.73,1587.73,1587.73
2013-04-11,2013-04-11 19:16:00,1593.37,1593.37,1593.37,1593.37
2013-04-12,2013-04-12 19:16:00,1588.85,1588.85,1588.85,1588.85
2013-04-15,2013-04-15 19:16:00,1552.36,1552.36,1552.36,1552.36
2013-04-16,2013-04-16 19:16:00,1574.57,1574.57,1574.57,1574.57
2013-04-17,2013-04-17 19:16:00,1552.01,1552.01,1552.01,1552.01
2013-04-18,2013-04-18 19:16:00,1541.61,1541.61,1541.61,1541.61
2013-04-19,2013-04-19 19:16:00,1555.25,1555.25,1555.25,1555.25
2013-04-22,2013-04-22 19:16:00,1562.5,1562.5,1562.5,1562.5
2013-04-23,2013-04-23 19:16:00,1578.78,1578.78,1578.78,1578.78
2013-04-24,2013-04-24 19:16:00,1578.79,1578.79,1578.79,1578.79
2013-04-25,2013-04-25 19:16:00,1585.16,1585.16,1585.16,1585.16
2013-04-26,2013-04-26 19:16:00,1582.24,1582.24,1582.24,1582.24
2013-04-29,2013-04-29 19:16:00,1593.61,1593.61,1593.61,1593.61
2013-04-30,2013-04-30 19:16:00,1597.57,1597.57,1597.57,1597.57
2013-05-01,2013-05-01 19:16:00,1582.7,1582.7,1582.7,1582.7
2013-05-02,2013-05-02 19:16:00,1597.59,1597.59,1597.59,1597.59
2013-05-03,2013-05-03 19:16:00,1614.42,1614.42,1614.42,1614.42
2013-05-06,2013-05-06 19:16:00,1617.5,1617.5,1617.5,1617.5
2013-05-07,2013-05-07 19:16:00,1625.96,1625.96,1625.96,1625.96
2013-05-08,2013-05-08 19:16:00,1632.69,1632.69,1632.69,1632.69
2013-05-09,2013-05-09 19:16:00,1626.67,1626.67,1626.67,1626.67
2013-05-10,2013-05-10 19:16:00,1633.7,1633.7,1633.7,1633.7
2013-05-13,2013-05-13 19:16:00,1633.77,1633.77,1633.77,1633.77
2013-05-14,2013-05-14 19:16:00,1650.34,1650.34,1650.34,1650.34
2013-05-15,2013-05-15 19:16:00,1658.78,1658.78,1658.78,1658.78
2013-05-16,2013-05-16 19:16:00,1650.47,1650.47,1650.47,1650.47
2013-05-17,2013-05-17 19:16:00,1667.47,1667.47,1667.47,1667.47
2013-05-20,2013-05-20 19:16:00,1666.29,1666.29,1666.29,1666.29
2013-05-21,2013-05-21 19:16:00,1669.16,1669.16,1669.16,1669.16
2013-05-22,2013-05-22 19:16:00,1655.35,1655.35,1655.35,1655.35
2013-05-23,2013-05-23 19:16:00,1650.51,1650.51,1650.51,1650.51
2013-05-24,2013-05-24 19:16:00,1649.6,1649.6,1649.6,1649.6
2013-05-27,2013-05-27 19:16:00,1649.6,1649.6,1649.6,1649.6
2013-05-28,2013-05-28 19:16:00,1660.06,1660.06,1660.06,1660.06
2013-05-29,2013-05-29 19:16:00,1648.36,1648.36,1648.36,1648.36
2013-05-30,2013-05-30 19:16:00,1654.41,1654.41,1654.41,1654.41
2013-05-31,2013-05-31 19:16:00,1630.74,1630.74,1630.74,1630.74
2013-06-03,2013-06-03 19:16:00,1640.42,1640.42,1640.42,1640.42
2013-06-04,2013-06-04 19:16:00,1631.38,1631.38,1631.38,1631.38
2013-06-05,2013-06-05 19:16:00,1608.9,1608.9,1608.9,1608.9
2013-06-06,2013-06-06 19:16:00,1622.56,1622.56,1622.56,1622.56
2013-06-07,2013-06-07 19:16:00,1643.38,1643.38,1643.38,1643.38
2013-06-10,2013-06-10 19:16:00,1642.81,1642.81,1642.81,1642.81
2013-06-11,2013-06-11 19:16:00,1626.13,1626.13,1626.13,1626.13
2013-06-12,2013-06-12 19:16:00,1612.52,1612.52,1612.52,1612.52
2013-06-13,2013-06-13 19:16:00,1636.36,1636.36,1636.36,1636.36
2013-06-14,2013-06-14 19:16:00,1626.73,1626.73,1626.73,1626.73
2013-06-17,2013-06-17 19:16:00,1639.04,1639.04,1639.04,1639.04
2013-06-18,2013-06-18 19:16:00,1651.81,1651.81,1651.81,1651.81
2013-06-19,2013-06-19 19:16:00,1628.93,1628.93,1628.93,1628.93
2013-06-20,2013-06-20 19:16:00,1588.19,1588.19,1588.19,1588.19
2013-06-21,2013-06-21 19:16:00,1592.43,1592.43,1592.43,1592.43
2013-06-24,2013-06-24 19:17:00,1573.09,1573.09,1573.09,1573.09
2013-06-25,2013-06-25 19:16:00,1588.03,1588.03,1588.03,1588.03
2013-06-26,2013-06-26 19:16:00,1603.26,1603.26,1603.26,1603.26
2013-06-27,2013-06-27 19:16:00,1613.2,1613.2,1613.2,1613.2
2013-06-28,2013-06-28 19:16:00,1606.28,1606.28,1606.28,1606.28
2013-07-01,2013-07-01 19:16:00,1614.96,1614.96,1614.96,1614.96
2013-07-02,2013-07-02 19:16:00,1614.08,1614.08,1614.08,1614.08
2013-07-03,2013-07-03 19:16:00,1615.41,1615.41,1615.41,1615.41
2013-07-04,2013-07-04 19:16:00,1615.41,1615.41,1615.41,1615.41
2013-07-05,2013-07-05 19:16:00,1631.89,1631.89,1631.89,1631.89
2013-07-08,2013-07-08 19:16:00,1640.46,1640.46,1640.46,1640.46
2013-07-09,2013-07-09 19:16:00,1652.32,1652.32,1652.32,1652.32
2013-07-10,2013-07-10 19:16:00,1652.62,1652.62,1652.62,1652.62
2013-07-11,2013-07-11 19:16:00,1675.02,1675.02,1675.02,1675.02
2013-07-12,2013-07-12 19:16:00,1680.19,1680.19,1680.19,1680.19
2013-07-15,2013-07-15 19:16:00,1682.5,1682.5,1682.5,1682.5
2013-07-16,2013-07-16 19:16:00,1676.26,1676.26,1676.26,1676.26
2013-07-17,2013-07-17 19:16:00,1680.91,1680.91,1680.91,1680.91
2013-07-18,2013-07-18 19:16:00,1689.37,1689.37,1689.37,1689.37
2013-07-19,2013-07-19 19:16:00,1692.09,1692.09,1692.09,1692.09
2013-07-22,2013-07-22 19:16:00,1695.53,1695.53,1695.53,1695.53
2013-07-23,2013-07-23 19:16:00,1692.39,1692.39,1692.39,1692.39
2013-07-24,2013-07-24 19:16:00,1685.94,1685.94,1685.94,1685.94
2013-07-25,2013-07-25 19:16:00,1690.25,1690.25,1690.25,1690.25
2013-07-26,2013-07-26 19:16:00,1691.65,1691.65,1691.65,1691.65
2013-07-29,2013-07-29 19:16:00,1685.33,1685.33,1685.33,1685.33
2013-07-30,2013-07-30 19:16:00,1685.96,1685.96,1685.96,1685.96
2013-07-31,2013-07-31 19:16:00,1685.73,1685.73,1685.73,1685.73
2013-08-01,2013-08-01 19:16:00,1706.87,1706.87,1706.87,1706.87
2013-08-02,2013-08-02 19:16:00,1709.67,1709.67,1709.67,1709.67
2013-08-05,2013-08-05 19:16:00,1707.14,1707.14,1707.14,1707.14
2013-08-06,2013-08-06 19:16:00,1697.37,1697.37,1697.37,1697.37
2013-08-07,2013-08-07 19:16:00,1690.91,1690.91,1690.91,1690.91
2013-08-08,2013-08-08 19:16:00,1697.48,1697.48,1697.48,1697.48
2013-08-09,2013-08-09 19:16:00,1691.42,1691.42,1691.42,1691.42
2013-08-12,2013-08-12 19:16:00,1689.47,1689.47,1689.47,1689.47
2013-08-13,2013-08-13 19:16:00,1694.16,1694.16,1694.16,1694.16
2013-08-14,2013-08-14 19:16:00,1685.39,1685.39,1685.39,1685.39
2013-08-15,2013-08-15 19:16:00,1661.32,1661.32,1661.32,1661.32
2013-08-16,2013-08-16 19:16:00,1655.83,1655.83,1655.83,1655.83
2013-08-19,2013-08-19 19:16:00,1646.06,1646.06,1646.06,1646.06
2013-08-20,2013-08-20 19:16:00,1652.35,1652.35,1652.35,1652.35
2013-08-21,2013-08-21 19:16:00,1642.8,1642.8,1642.8,1642.8
2013-08-22,2013-08-22 19:16:00,1656.96,1656.96,1656.96,1656.96
2013-08-23,2013-08-23 19:16:00,1663.5,1663.5,1663.5,1663.5
2013-08-26,2013-08-26 19:16:00,1656.78,1656.78,1656.78,1656.78
2013-08-27,2013-08-27 19:16:00,1630.48,1630.48,1630.48,1630.48
2013-08-28,2013-08-28 19:16:00,1634.96,1634.96,1634.96,1634.96
2013-08-29,2013-08-29 19:16:00,1638.17,1638.17,1638.17,1638.17
2013-08-30,2013-08-30 19:16:00,1632.97,1632.97,1632.97,1632.97
2013-09-02,2013-09-02 19:16:00,1632.97,1632.97,1632.97,1632.97
2013-09-03,2013-09-03 19:16:00,1639.77,1639.77,1639.77,1639.77
2013-09-04,2013-09-04 19:16:00,1653.08,1653.08,1653.08,1653.08
2013-09-05,2013-09-05 19:16:00,1655.08,1655.08,1655.08,1655.08
2013-09-06,2013-09-06 19:16:00,1655.17,1655.17,1655.17,1655.17
2013-09-09,2013-09-09 19:16:00,1671.71,1671.71,1671.71,1671.71
2013-09-10,2013-09-10 19:16:00,1683.99,1683.99,1683.99,1683.99
2013-09-11,2013-09-11 19:17:00,1689.13,1689.13,1689.13,1689.13
2013-09-12,2013-09-12 19:17:00,1683.42,1683.42,1683.42,1683.42
2013-09-13,2013-09-13 19:17:00,1687.99,1687.99,1687.99,1687.99
2013-09-16,2013-09-16 19:16:00,1697.6,1697.6,1697.6,1697.6
2013-09-17,2013-09-17 19:16:00,1704.76,1704.76,1704.76,1704.76
2013-09-18,2013-09-18 19:16:00,1725.52,1725.52,1725.52,1725.52
2013-09-19,2013-09-19 19:17:00,1722.34,1722.34,1722.34,1722.34
2013-09-20,2013-09-20 19:17:00,1709.91,1709.91,1709.91,1709.91
2013-09-23,2013-09-23 19:16:00,1701.84,1701.84,1701.84,1701.84
2013-09-24,2013-09-24 19:16:00,1697.42,1697.42,1697.42,1697.42
2013-09-25,2013-09-25 19:16:00,1692.77,1692.77,1692.77,1692.77
2013-09-26,2013-09-26 19:17:00,1698.67,1698.67,1698.67,1698.67
2013-09-27,2013-09-27 19:17:00,1691.75,1691.75,1691.75,1691.75
2013-09-30,2013-09-30 19:16:00,1681.55,1681.55,1681.55,1681.55
2013-10-01,2013-10-01 19:16:00,1695.0,1695.0,1695.0,1695.0
2013-10-02,2013-10-02 19:16:00,1693.87,1693.87,1693.87,1693.87
2013-10-03,2013-10-03 19:17:00,1678.66,1678.66,1678.66,1678.66
2013-10-04,2013-10-04 19:17:00,1690.5,1690.5,1690.5,1690.5
2013-10-07,2013-10-07 19:16:00,1676.12,1676.12,1676.12,1676.12
2013-10-08,2013-10-08 19:16:00,1655.45,1655.45,1655.45,1655.45
2013-10-09,2013-10-09 19:16:00,1656.4,1656.4,1656.4,1656.4
2013-10-10,2013-10-10 19:17:00,1692.56,1692.56,1692.56,1692.56
2013-10-11,2013-10-11 19:17:00,1703.2,1703.2,1703.2,1703.2
2013-10-14,2013-10-14 19:16:00,1710.14,1710.14,1710.14,1710.14
2013-10-15,2013-10-15 19:16:00,1698.06,1698.06,1698.06,1698.06
2013-10-16,2013-10-16 19:16:00,1721.54,1721.54,1721.54,1721.54
2013-10-17,2013-10-17 19:17:00,1733.15,1733.15,1733.15,1733.15
2013-10-18,2013-10-18 19:17:00,1744.5,1744.5,1744.5,1744.5
2013-10-21,2013-10-21 19:16:00,1744.66,1744.66,1744.66,1744.66
2013-10-22,2013-10-22 19:16:00,1754.67,1754.67,1754.67,1754.67
2013-10-23,2013-10-23 19:16:00,1746.38,1746.38,1746.38,1746.38
2013-10-24,2013-10-24 19:16:00,1752.07,1752.07,1752.07,1752.07
2013-10-25,2013-10-25 19:16:00,1759.77,1759.77,1759.77,1759.77
2013-10-28,2013-10-28 19:16:00,1762.11,1762.11,1762.11,1762.11
2013-10-29,2013-10-29 19:16:00,1771.95,1771.95,1771.95,1771.95
2013-10-30,2013-10-30 19:16:00,1763.31,1763.31,1763.31,1763.31
2013-10-31,2013-10-31 19:16:00,1756.54,1756.54,1756.54,1756.54
2013-11-01,2013-11-01 19:16:00,1761.64,1761.64,1761.64,1761.64
2013-11-04,2013-11-04 19:16:00,1767.93,1767.93,1767.93,1767.93
2013-11-05,2013-11-05 19:16:00,1762.97,1762.97,1762.97,1762.97
2013-11-06,2013-11-06 19:16:00,1770.49,1770.49,1770.49,1770.49
2013-11-07,2013-11-07 19:16:00,1747.15,1747.15,1747.15,1747.15
2013-11-08,2013-11-08 19:16:00,1770.61,1770.61,1770.61,1770.61
2013-11-11,2013-11-11 19:16:00,1771.89,1771.89,1771.89,1771.89
2013-11-12,2013-11-12 19:16:00,1767.69,1767.69,1767.69,1767.69
2013-11-13,2013-11-13 19:16:00,1782.0,1782.0,1782.0,1782.0
2013-11-14,2013-11-14 19:16:00,1790.62,1790.62,1790.62,1790.62
2013-11-15,2013-11-15 19:16:00,1798.18,1798.18,1798.18,1798.18
2013-11-18,2013-11-18 19:16:00,1791.53,1791.53,1791.53,1791.53
2013-11-19,2013-11-19 19:16:00,1787.87,1787.87,1787.87,1787.87
2013-11-20,2013-11-20 19:16:00,1781.37,1781.37,1781.37,1781.37
2013-11-21,2013-11-21 19:16:00,1795.85,1795.85,1795.85,1795.85
2013-11-22,2013-11-22 19:16:00,1804.76,1804.76,1804.76,1804.76
2013-11-25,2013-11-25 19:16:00,1802.48,1802.48,1802.48,1802.48
2013-11-26,2013-11-26 19:16:00,1802.75,1802.75,1802.75,1802.75
2013-11-27,2013-11-27 19:16:00,1807.23,1807.23,1807.23,1807.23
2013-11-28,2013-11-28 19:16:00,1807.23,1807.23,1807.23,1807.23
2013-11-29,2013-11-29 19:16:00,1805.81,1805.81,1805.81,1805.81
2013-12-02,2013-12-02 19:16:00,1800.9,1800.9,1800.9,1800.9
2013-12-03,2013-12-03 19:16:00,1795.15,1795.15,1795.15,1795.15
2013-12-04,2013-12-04 19:16:00,1792.81,1792.81,1792.81,1792.81
2013-12-05,2013-12-05 19:16:00,1785.03,1785.03,1785.03,1785.03
2013-12-06,2013-12-06 19:16:00,1805.09,1805.09,1805.09,1805.09
2013-12-09,2013-12-09 19:16:00,1808.37,1808.37,1808.37,1808.37
2013-12-10,2013-12-10 19:16:00,1802.62,1802.62,1802.62,1802.62
2013-12-11,2013-12-11 19:16:00,1782.22,1782.22,1782.22,1782.22
2013-12-12,2013-12-12 19:16:00,1775.5,1775.5,1775.5,1775.5
2013-12-13,2013-12-13 19:16:00,1775.32,1775.32,1775.32,1775.32
2013-12-16,2013-12-16 19:16:00,1786.54,1786.54,1786.54,1786.54
2013-12-17,2013-12-17 19:16:00,1781.0,1781.0,1781.0,1781.0
2013-12-18,2013-12-18 19:16:00,1810.65,1810.65,1810.65,1810.65
2013-12-19,2013-12-19 19:16:00,1809.6,1809.6,1809.6,1809.6
2013-12-20,2013-12-20 19:16:00,1818.32,1818.32,1818.32,1818.32
2013-12-23,2013-12-23 19:16:00,1827.99,1827.99,1827.99,1827.99
2013-12-24,2013-12-24 19:16:00,1833.32,1833.32,1833.32,1833.32
2013-12-25,2013-12-25 19:16:00,1833.32,1833.32,1833.32,1833.32
2013-12-26,2013-12-26 19:16:00,1842.02,1842.02,1842.02,1842.02
2013-12-27,2013-12-27 19:16:00,1841.4,1841.4,1841.4,1841.4
2013-12-30,2013-12-30 19:16:00,1841.07,1841.07,1841.07,1841.07
2013-12-31,2013-12-31 19:16:00,1848.36,1848.36,1848.36,1848.36
